question_id,image,gt,pred,raw_text
240,ISIC_0025644.jpg,bcc,mel,The lesion type in the image is melanoma.
241,ISIC_0024734.jpg,nv,mel,The lesion type in the image is melanoma.
242,ISIC_0029350.jpg,nv,mel,The lesion type in the image is melanoma.
243,ISIC_0026216.jpg,nv,mel,The lesion type in the image is melanoma.
244,ISIC_0026453.jpg,bcc,mel,The lesion type in the image is melanoma.
245,ISIC_0027023.jpg,bkl,mel,The lesion type in the image is melanoma.
246,ISIC_0027957.jpg,bkl,mel,The lesion type in the image is melanoma.
247,ISIC_0028969.jpg,mel,mel,The lesion type in the image is melanoma.
248,ISIC_0030601.jpg,nv,mel,The lesion type in the image is melanoma.
249,ISIC_0033536.jpg,akiec,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
250,ISIC_0033122.jpg,mel,mel,The lesion type in the image is melanoma.
251,ISIC_0024658.jpg,nv,mel,The lesion type in the image is melanoma.
252,ISIC_0027464.jpg,nv,mel,The lesion type in the image is melanoma.
253,ISIC_0028981.jpg,nv,mel,The lesion type in the image is melanoma.
254,ISIC_0028722.jpg,nv,mel,The lesion type in the image is melanoma.
255,ISIC_0032007.jpg,nv,mel,The lesion type in the image is melanoma.
256,ISIC_0024618.jpg,nv,vasc,The lesion type in the image is a vascular lesion.
257,ISIC_0033984.jpg,nv,mel,The lesion type in the image is melanoma.
258,ISIC_0031587.jpg,nv,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
259,ISIC_0025489.jpg,mel,mel,The lesion type in the image is melanoma.
260,ISIC_0027177.jpg,nv,mel,The lesion type in the image is melanoma.
261,ISIC_0028872.jpg,akiec,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
262,ISIC_0025390.jpg,nv,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
263,ISIC_0032821.jpg,nv,mel,The lesion type in the image is melanoma.
264,ISIC_0030313.jpg,nv,mel,The lesion type in the image is melanoma.
265,ISIC_0033955.jpg,nv,mel,The lesion type in the image is melanoma.
266,ISIC_0025092.jpg,nv,mel,The lesion type in the image is melanoma.
267,ISIC_0031156.jpg,nv,mel,The lesion type in the image is melanoma.
268,ISIC_0033199.jpg,bkl,mel,The lesion type in the image is melanoma.
269,ISIC_0027149.jpg,mel,mel,The lesion type in the image is melanoma.
270,ISIC_0032266.jpg,nv,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
271,ISIC_0027138.jpg,nv,mel,The lesion type in the image is melanoma.
272,ISIC_0030886.jpg,nv,mel,The lesion type in the image is melanoma.
273,ISIC_0032845.jpg,mel,mel,The lesion type in the image is melanoma.
274,ISIC_0031488.jpg,nv,mel,The lesion type in the image is melanoma.
275,ISIC_0030698.jpg,bkl,mel,The lesion type in the image is melanoma.
276,ISIC_0026861.jpg,bkl,mel,The lesion type in the image is melanoma.
277,ISIC_0029455.jpg,bkl,vasc,The lesion type in the image is vasc.
278,ISIC_0024374.jpg,nv,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
279,ISIC_0026375.jpg,nv,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
280,ISIC_0027006.jpg,bkl,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
281,ISIC_0032413.jpg,nv,mel,The lesion type in the image is melanoma.
282,ISIC_0025106.jpg,nv,mel,The lesion type in the image is melanoma.
283,ISIC_0032327.jpg,nv,mel,The lesion type in the image is melanoma.
284,ISIC_0032807.jpg,mel,mel,The lesion type in the image is melanoma.
285,ISIC_0026197.jpg,nv,mel,The lesion type in the image is melanoma.
286,ISIC_0024588.jpg,nv,mel,The lesion type in the image is melanoma.
287,ISIC_0033025.jpg,nv,mel,The lesion type in the image is melanoma.
288,ISIC_0029302.jpg,bkl,mel,The lesion type in the image is melanoma.
289,ISIC_0029103.jpg,nv,mel,The lesion type in the image is melanoma.
290,ISIC_0032684.jpg,mel,mel,The lesion type in the image is melanoma.
291,ISIC_0032811.jpg,nv,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
292,ISIC_0028889.jpg,nv,mel,The lesion type in the image is melanoma.
293,ISIC_0030874.jpg,nv,mel,The lesion type in the image is melanoma.
294,ISIC_0034292.jpg,nv,mel,The lesion type in the image is melanoma.
295,ISIC_0024350.jpg,nv,mel,The lesion type in the image is melanoma.
296,ISIC_0029274.jpg,nv,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
297,ISIC_0030028.jpg,nv,mel,The lesion type in the image is melanoma.
298,ISIC_0031439.jpg,nv,mel,The lesion type in the image is melanoma.
299,ISIC_0026804.jpg,nv,mel,The lesion type in the image is melanoma.
300,ISIC_0024700.jpg,mel,mel,The lesion type in the image is melanoma.
301,ISIC_0033758.jpg,bkl,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
302,ISIC_0027347.jpg,nv,mel,The lesion type in the image is melanoma.
303,ISIC_0029279.jpg,akiec,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
304,ISIC_0026387.jpg,nv,mel,The lesion type in the image is melanoma.
305,ISIC_0034164.jpg,nv,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
306,ISIC_0031640.jpg,bcc,vasc,The lesion type in the image is a vascular lesion.
307,ISIC_0031418.jpg,nv,mel,The lesion type in the image is melanoma.
308,ISIC_0026648.jpg,nv,mel,The lesion type in the image is melanoma.
309,ISIC_0030798.jpg,mel,mel,The lesion type in the image is melanoma.
310,ISIC_0030219.jpg,nv,mel,The lesion type in the image is melanoma.
311,ISIC_0027151.jpg,bkl,mel,The lesion type in the image is melanoma.
312,ISIC_0033325.jpg,mel,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
313,ISIC_0033109.jpg,nv,mel,The lesion type in the image is melanoma.
314,ISIC_0029703.jpg,nv,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
315,ISIC_0026471.jpg,df,mel,The lesion type in the image is melanoma.
316,ISIC_0027419.jpg,bkl,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
317,ISIC_0026288.jpg,nv,mel,The lesion type in the image is melanoma.
318,ISIC_0025686.jpg,nv,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
319,ISIC_0029980.jpg,nv,mel,The lesion type in the image is melanoma.
320,ISIC_0033602.jpg,nv,mel,The lesion type in the image is melanoma.
321,ISIC_0030186.jpg,nv,mel,The lesion type in the image is melanoma.
322,ISIC_0031192.jpg,nv,nv,The lesion type in the image is melanocytic.
323,ISIC_0026534.jpg,nv,mel,The lesion type in the image is melanoma.
324,ISIC_0029917.jpg,bcc,mel,The lesion type in the image is melanoma.
325,ISIC_0030769.jpg,nv,mel,The lesion type in the image is melanoma.
326,ISIC_0024528.jpg,nv,mel,The lesion type in the image is melanoma.
327,ISIC_0030244.jpg,df,mel,The lesion type in the image is melanoma.
328,ISIC_0027912.jpg,nv,mel,The lesion type in the image is melanoma.
329,ISIC_0027766.jpg,nv,mel,The lesion type in the image is melanoma.
330,ISIC_0024353.jpg,nv,mel,The lesion type in the image is melanoma.
331,ISIC_0030537.jpg,nv,mel,The lesion type in the image is melanoma.
332,ISIC_0031480.jpg,nv,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
333,ISIC_0026529.jpg,nv,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
334,ISIC_0029021.jpg,mel,mel,The lesion type in the image is melanoma.
335,ISIC_0028167.jpg,nv,mel,The lesion type in the image is melanoma.
336,ISIC_0026383.jpg,nv,mel,The lesion type in the image is melanoma.
337,ISIC_0025194.jpg,nv,mel,The lesion type in the image is melanoma.
338,ISIC_0031716.jpg,bkl,mel,The lesion type in the image is melanoma.
339,ISIC_0028266.jpg,nv,mel,The lesion type in the image is melanoma.
340,ISIC_0028861.jpg,nv,mel,The lesion type in the image is melanoma.
341,ISIC_0027176.jpg,nv,mel,The lesion type in the image is melanoma.
342,ISIC_0034085.jpg,mel,mel,The lesion type in the image is melanoma.
343,ISIC_0029477.jpg,nv,mel,The lesion type in the image is melanoma.
344,ISIC_0033910.jpg,bkl,mel,The lesion type in the image is melanoma.
345,ISIC_0032925.jpg,mel,mel,The lesion type in the image is melanoma.
346,ISIC_0027095.jpg,nv,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
347,ISIC_0031820.jpg,nv,mel,The lesion type in the image is melanoma.
348,ISIC_0029573.jpg,akiec,nv,The lesion type in the image is melanocytic.
349,ISIC_0032975.jpg,mel,mel,The lesion type in the image is melanoma.
350,ISIC_0032930.jpg,nv,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
351,ISIC_0030379.jpg,nv,mel,The lesion type in the image is melanoma.
352,ISIC_0028156.jpg,mel,bcc,"The lesion type in the image is bcc, which stands for basal cell carcinoma."
353,ISIC_0033594.jpg,mel,mel,The lesion type in the image is melanoma.
354,ISIC_0027186.jpg,nv,mel,The lesion type in the image is melanoma.
355,ISIC_0028110.jpg,nv,mel,The lesion type in the image is melanoma.
356,ISIC_0029165.jpg,nv,mel,The lesion type in the image is melanoma.
357,ISIC_0027378.jpg,nv,mel,The lesion type in the image is melanoma.
358,ISIC_0028283.jpg,bcc,mel,The lesion type in the image is melanoma.
359,ISIC_0029774.jpg,nv,mel,The lesion type in the image is melanoma.
360,ISIC_0029806.jpg,nv,mel,The lesion type in the image is melanoma.
